Mach,CD Power-On
20.05,0.346102692
20.06,0.346091652
20.07,0.346080626
20.08,0.346069599
20.09,0.346058592
20.1,0.3460476
20.11,0.346036616
20.12,0.346025643
20.13,0.346014681
20.14,0.346003731
20.15,0.345992789
20.16,0.345981864
20.17,0.345970955
20.18,0.345960048
20.19,0.345949151
20.2,0.345938277
20.21,0.345927399
20.22,0.345916546
20.23,0.345905693
20.24,0.345894862
20.25,0.345884038
20.26,0.345873227
20.27,0.345862415
20.28,0.345851626
20.29,0.345840845
20.3,0.345830078
20.31,0.345819319
20.32,0.345808569
20.33,0.345797842
20.34,0.345787117
20.35,0.345776399
20.36,0.345765704
20.37,0.345755008
20.38,0.34574433
20.39,0.345733657
20.4,0.345723002
20.41,0.345712349
20.42,0.345701713
20.43,0.34569109
20.44,0.345680475
20.45,0.345669871
20.46,0.345659268
20.47,0.345648697
20.48,0.345638123
20.49,0.34562756
20.5,0.345617004
20.51,0.345606463
20.52,0.345595931
20.53,0.345585419
20.54,0.345574905
20.55,0.345564404
20.56,0.34555392
20.57,0.345543437
20.58,0.345532976
20.59,0.345522521
20.6,0.345512068
20.61,0.345501635
20.62,0.345491212
20.63,0.3454808
20.64,0.345470395
20.65,0.345460002
20.66,0.345449618
20.67,0.345439243
20.68,0.345428878
20.69,0.345418523
20.7,0.345408178
20.71,0.345397853
20.72,0.345387528
20.73,0.34537721
20.74,0.345366915
20.75,0.345356616
20.76,0.345346338
20.77,0.34533606
20.78,0.345325801
20.79,0.345315553
20.8,0.345305304
20.81,0.345295072
20.82,0.345284853
20.83,0.34527464
20.84,0.345264437
20.85,0.345254244
20.86,0.345244061
20.87,0.345233887
20.88,0.345223725
20.89,0.345213568
20.9,0.345203432
20.91,0.345193295
20.92,0.345183167
20.93,0.345173058
20.94,0.34516295
20.95,0.345152857
20.96,0.345142767
20.97,0.345132694
20.98,0.34512262
20.99,0.345112566
21,0.345102522
21.01,0.345092487
21.02,0.34508246
21.03,0.345072441
21.04,0.345062434
21.05,0.345052434
21.06,0.345042443
21.07,0.34503246
21.08,0.345022486
21.09,0.345012523
21.1,0.345002565
21.11,0.344992629
21.12,0.344982691
21.13,0.344972763
21.14,0.344962852
21.15,0.344952938
21.16,0.344943048
21.17,0.344933152
21.18,0.344923277
21.19,0.34491341
21.2,0.344903543
21.21,0.344893693
21.22,0.344883854
21.23,0.34487402
21.24,0.344864196
21.25,0.344854379
21.26,0.344844572
21.27,0.344834775
21.28,0.344824984
21.29,0.344815203
21.3,0.344805431
21.31,0.344795665
21.32,0.344785919
21.33,0.344776171
21.34,0.344766431
21.35,0.344756709
21.36,0.344746987
21.37,0.344737281
21.38,0.344727577
21.39,0.344717889
21.4,0.344708209
21.41,0.344698529
21.42,0.344688863
21.43,0.34467921
21.44,0.344669563
21.45,0.344659923
21.46,0.344650295
21.47,0.344640659
21.48,0.344631044
21.49,0.34462144
21.5,0.344611841
21.51,0.344602259
21.52,0.344592678
21.53,0.344583103
21.54,0.344573536
21.55,0.344563989
21.56,0.344554438
21.57,0.344544894
21.58,0.34453537
21.59,0.344525846
21.6,0.344516333
21.61,0.344506834
21.62,0.34449733
21.63,0.344487848
21.64,0.344478367
21.65,0.344468888
21.66,0.344459424
21.67,0.344449972
21.68,0.344440525
21.69,0.344431086
21.7,0.344421653
21.71,0.344412231
21.72,0.344402811
21.73,0.344393403
21.74,0.344384003
21.75,0.344374609
21.76,0.344365225
21.77,0.344355844
21.78,0.344346485
21.79,0.344337122
21.8,0.344327777
21.81,0.344318427
21.82,0.344309095
21.83,0.344299763
21.84,0.344290436
21.85,0.344281128
21.86,0.344271827
21.87,0.344262531
21.88,0.344253237
21.89,0.344243957
21.9,0.344234683
21.91,0.34422542
21.92,0.34421615
21.93,0.344206901
21.94,0.344197658
21.95,0.344188421
21.96,0.344179195
21.97,0.344169984
21.98,0.344160766
21.99,0.34415156
22,0.34414236
22.01,0.344133166
22.02,0.344123982
22.03,0.344114812
22.04,0.34410564
22.05,0.344096485
22.06,0.344087328
22.07,0.344078186
22.08,0.344069042
22.09,0.344059905
22.1,0.344050784
22.11,0.344041672
22.12,0.344032563
22.13,0.344023455
22.14,0.344014363
22.15,0.344005278
22.16,0.343996189
22.17,0.343987114
22.18,0.343978051
22.19,0.343968993
22.2,0.343959941
22.21,0.343950894
22.22,0.343941855
22.23,0.343932834
22.24,0.34392381
22.25,0.343914791
22.26,0.343905779
22.27,0.343896774
22.28,0.343887776
22.29,0.343878794
22.3,0.343869809
22.31,0.343860838
22.32,0.343851868
22.33,0.343842912
22.34,0.34383395
22.35,0.343825009
22.36,0.343816063
22.37,0.343807133
22.38,0.34379821
22.39,0.343789283
22.4,0.343780372
22.41,0.343771469
22.42,0.34376256
22.43,0.343753668
22.44,0.343744784
22.45,0.343735903
22.46,0.343727031
22.47,0.343718164
22.48,0.343709305
22.49,0.343700451
22.5,0.343691603
22.51,0.343682773
22.52,0.343673936
22.53,0.343665107
22.54,0.343656285
22.55,0.343647477
22.56,0.343638666
22.57,0.343629862
22.58,0.343621073
22.59,0.343612279
22.6,0.343603494
22.61,0.343594724
22.62,0.34358595
22.63,0.343577192
22.64,0.343568438
22.65,0.343559682
22.66,0.34355094
22.67,0.343542207
22.68,0.343533467
22.69,0.343524745
22.7,0.343516026
22.71,0.343507317
22.72,0.343498612
22.73,0.343489912
22.74,0.34348122
22.75,0.343472532
22.76,0.343463849
22.77,0.343455171
22.78,0.343446501
22.79,0.343437837
22.8,0.343429178
22.81,0.343420524
22.82,0.343411878
22.83,0.343403245
22.84,0.343394608
22.85,0.343385978
22.86,0.343377363
22.87,0.343368741
22.88,0.343360128
22.89,0.343351529
22.9,0.343342927
22.91,0.343334341
22.92,0.343325748
22.93,0.343317172
22.94,0.343332266
22.95,0.343324639
22.96,0.34331703
22.97,0.34330943
22.98,0.343301823
22.99,0.343294231
23,0.34328665
23.01,0.343279074
23.02,0.343271502
23.03,0.34326394
23.04,0.343256385
23.05,0.343248834
23.06,0.343241293
23.07,0.343233756
23.08,0.343226225
23.09,0.343218702
23.1,0.343211187
23.11,0.343203678
23.12,0.343196174
23.13,0.343188685
23.14,0.343181197
23.15,0.343173713
23.16,0.343166244
23.17,0.343158773
23.18,0.343151309
23.19,0.343143862
23.2,0.343136411
23.21,0.343128977
23.22,0.343121538
23.23,0.343114116
23.24,0.343106702
23.25,0.343099282
23.26,0.343091879
23.27,0.343084476
23.28,0.343077084
23.29,0.343069702
23.3,0.343062325
23.31,0.343054944
23.32,0.343047581
23.33,0.343040224
23.34,0.343032873
23.35,0.343025529
23.36,0.343018191
23.37,0.34301086
23.38,0.343003533
23.39,0.342996214
23.4,0.342988901
23.41,0.342981595
23.42,0.342974294
23.43,0.34296701
23.44,0.342959722
23.45,0.342952441
23.46,0.342945166
23.47,0.342937907
23.48,0.342930646
23.49,0.34292339
23.5,0.34291615
23.51,0.342908905
23.52,0.342901668
23.53,0.342894445
23.54,0.342887223
23.55,0.342880011
23.56,0.342872801
23.57,0.342865605
23.58,0.342858412
23.59,0.342851218
23.6,0.342844041
23.61,0.342836867
23.62,0.342829693
23.63,0.342822534
23.64,0.342815381
23.65,0.342808235
23.66,0.342801092
23.67,0.342793947
23.68,0.34278682
23.69,0.342779696
23.7,0.342772578
23.71,0.342765469
23.72,0.342758365
23.73,0.342751275
23.74,0.342744182
23.75,0.342737097
23.76,0.342730016
23.77,0.342722943
23.78,0.342715873
23.79,0.34270881
23.8,0.342701755
23.81,0.342694714
23.82,0.342687671
23.83,0.342680632
23.84,0.342673609
23.85,0.342666584
23.86,0.342659564
23.87,0.342652558
23.88,0.342645561
23.89,0.342638556
23.9,0.342631572
23.91,0.342624581
23.92,0.342617605
23.93,0.342610629
23.94,0.342603663
23.95,0.342596709
23.96,0.342589745
23.97,0.342582801
23.98,0.342575862
23.99,0.342568916
24,0.342561991
24.01,0.342555067
24.02,0.342548154
24.03,0.34254124
24.04,0.342534328
24.05,0.342527439
24.06,0.342520545
24.07,0.342513658
24.08,0.342506778
24.09,0.342499902
24.1,0.342493033
24.11,0.342486171
24.12,0.342479311
24.13,0.342472459
24.14,0.342465614
24.15,0.342458771
24.16,0.342451938
24.17,0.342445119
24.18,0.342438295
24.19,0.342431478
24.2,0.342424664
24.21,0.342417868
24.22,0.342411077
24.23,0.34240428
24.24,0.342397493
24.25,0.342390718
24.26,0.34238394
24.27,0.342377178
24.28,0.342370412
24.29,0.342363659
24.3,0.342356904
24.31,0.342350165
24.32,0.342343421
24.33,0.342336692
24.34,0.342329968
24.35,0.342323241
24.36,0.342316528
24.37,0.342309823
24.38,0.342303125
24.39,0.342296426
24.4,0.34228974
24.41,0.342283046
24.42,0.342276365
24.43,0.342269693
24.44,0.342263027
24.45,0.342256365
24.46,0.342249707
24.47,0.342243058
24.48,0.342236412
24.49,0.34222977
24.5,0.342223137
24.51,0.34221651
24.52,0.342209885
24.53,0.342203267
24.54,0.342196666
24.55,0.342190058
24.56,0.342183457
24.57,0.342176872
24.58,0.342170281
24.59,0.342163695
24.6,0.342157114
24.61,0.342150551
24.62,0.342143982
24.63,0.342137419
24.64,0.342130871
24.65,0.342124319
24.66,0.342117781
24.67,0.342111239
24.68,0.342104711
24.69,0.342098181
24.7,0.342091664
24.71,0.342085144
24.72,0.34207864
24.73,0.342072137
24.74,0.342065634
24.75,0.342059146
24.76,0.342052661
24.77,0.342046172
24.78,0.3420397
24.79,0.342033232
24.8,0.34202677
24.81,0.342020303
24.82,0.342013849
24.83,0.342007403
24.84,0.342000961
24.85,0.341994525
24.86,0.341988095
24.87,0.341981669
24.88,0.341975249
24.89,0.341968823
24.9,0.341962423
24.91,0.341956018
24.92,0.341949617
24.93,0.341943225
24.94,0.341936833
24.95,0.34193045
24.96,0.34192407
24.97,0.341917699
24.98,0.341911337
24.99,0.341904976
